TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
domiciliés	O	O	O	O	O	O	_	_	_
en	O	O	O	O	O	O	_	_	_
Suisse	B-loc	O	B-loc.adm.nat	O	O	O	Q39	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfSentence
Votre	O	O	O	O	O	O	_	_	EndOfLine
dernière	O	O	O	O	O	O	_	_	_
question	O	O	O	O	O	O	_	_	_
est	O	O	O	O	O	O	_	_	_
une	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
celles	O	O	O	O	O	O	_	_	_
que	O	O	O	O	O	O	_	_	_
les	O	O	O	O	O	O	_	_	EndOfLine
juges	O	O	O	O	O	O	_	_	_
français	O	O	O	O	O	O	_	_	_
ont	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
apprécier	O	O	O	O	O	O	_	_	_
librement	O	O	O	O	O	O	_	_	_
et	O	O	O	O	O	O	_	_	EndOfLine
souverainement	O	O	O	O	O	O	_	_	_
d	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
après	O	O	O	O	O	O	_	_	_
les	O	O	O	O	O	O	_	_	_
circonstances	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine|EndOfSentence
De	B-pers	O	B-pers.ind.articleauthor	O	O	O	NIL	_	_
St	I-pers	O	I-pers.ind.articleauthor	O	O	O	NIL	_	NoSpaceAfter
-	I-pers	O	I-pers.ind.articleauthor	O	O	O	NIL	_	NoSpaceAfter
GEORGES	I-pers	O	I-pers.ind.articleauthor	O	O	O	NIL	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine|EndOfSentence
D	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
sera	O	O	O	O	O	O	_	_	_
répondu	O	O	O	O	O	O	_	_	_
par	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
voie	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
Bulletin	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
toutes	O	O	O	O	O	O	_	_	EndOfLine
les	O	O	O	O	O	O	_	_	_
questions	O	O	O	O	O	O	_	_	_
posées	O	O	O	O	O	O	_	_	_
par	O	O	O	O	O	O	_	_	_
lettre	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
M	B-pers	O	B-pers.ind	O	B-comp.title	O	NIL	_	NoSpaceAfter
.	I-pers	O	I-pers.ind	O	I-comp.title	O	NIL	_	_
de	I-pers	O	I-pers.ind	O	B-comp.name	O	NIL	_	_
St	I-pers	O	I-pers.ind	O	I-comp.name	O	NIL	_	NoSpaceAfter
-	I-pers	O	I-pers.ind	O	I-comp.name	O	NIL	_	NoSpaceAfter
Georges	I-pers	O	I-pers.ind	O	I-comp.name	O	NIL	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine|EndOfSentence
Bureau	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
L	B-prod	O	B-prod.media	O	O	O	Q3204036	_	NoSpaceAfter
'	I-prod	O	I-prod.media	O	O	O	Q3204036	_	NoSpaceAfter
IMPARTIAL	I-prod	O	I-prod.media	O	O	O	Q3204036	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfSentence
Pour	O	O	O	O	O	O	_	_	_
réponse	O	O	O	O	O	O	_	_	_
particulière	O	O	O	O	O	O	_	_	EndOfLine
joindre	O	O	O	O	O	O	_	_	_
50	O	O	O	O	O	O	_	_	_
centimes	O	O	O	O	O	O	_	_	_
en	O	O	O	O	O	O	_	_	_
timbres	O	O	O	O	O	O	_	_	NoSpaceAfter
-	O	O	O	O	O	O	_	_	NoSpaceAfter
poste	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine|EndOfSentence
NOTA	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfSentence
—	O	O	O	O	O	O	_	_	_
Toute	O	O	O	O	O	O	_	_	_
correspondance	O	O	O	O	O	O	_	_	_
demandant	O	O	O	O	O	O	_	_	EndOfLine
une	O	O	O	O	O	O	_	_	_
réponse	O	O	O	O	O	O	_	_	_
dans	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	_
bulletin	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
samedi	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
doit	O	O	O	O	O	O	_	_	EndOfLine
_	O	O	O	O	O	O	_	_	NoSpaceAfter
parvenir	O	O	O	O	O	O	_	_	_
au	O	O	O	O	O	O	_	_	_
Bureau	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
L	B-prod	O	B-prod.media	O	O	O	Q3204036	_	NoSpaceAfter
'	I-prod	O	I-prod.media	O	O	O	Q3204036	_	NoSpaceAfter
IMPARTIAL	I-prod	O	I-prod.media	O	O	O	Q3204036	_	_
le	O	O	O	O	O	O	_	_	_
jeudi	O	O	O	O	O	O	_	_	_
au	O	O	O	O	O	O	_	_	EndOfLine
plus	O	O	O	O	O	O	_	_	_
tard	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine|EndOfSentence

# hipe2022:document_id = IMP-1908-02-09-a-i0023
# hipe2022:date = 1908-02-09
# hipe2022:language = fr
# hipe2022:document_type = newspaper
# hipe2022:dataset = hipe2020
# hipe2022:original_source = v1.4.1/fr/HIPE-data-v1.4.1-train-fr.tsv
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-COARSE-METO NE-FINE-LIT NE-FINE-METO NE-FINE-COMP NE-NESTED NEL-LIT NEL-METO MISC
# hipe2020:doi = https://zenodo.org/record/6046853
# hipe2020:version = v1.4
# hipe2020:original_license = CC-BY-NC-SA 4.0
# hipe2020:publication_title = IMP
La	O	O	O	O	O	O	_	_	_
main	O	O	O	O	O	O	_	_	NoSpaceAfter
-	O	O	O	O	O	O	_	_	NoSpaceAfter
forte	O	O	O	O	O	O	_	_	_
en	O	O	O	O	O	O	_	_	_
Finlande	B-loc	O	B-loc.adm.nat	O	O	O	Q33	_	EndOfLine
Le	O	O	O	O	O	O	_	_	_
30	O	O	O	O	O	O	_	_	_
janvier	O	O	O	O	O	O	_	_	_
dernier	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
M	B-pers	O	B-pers.ind	O	B-comp.title	O	Q1990943	_	NoSpaceAfter
.	I-pers	O	I-pers.ind	O	I-comp.title	O	Q1990943	_	_
Gerhard	I-pers	O	I-pers.ind	O	B-comp.name	O	Q1990943	_	NoSpaceAfter
,	I-pers	O	I-pers.ind	O	O	O	Q1990943	_	EndOfLine
_	I-pers	O	I-pers.ind	O	B-comp.function	O	Q1990943	_	NoSpaceAfter
goïïvoxneur	I-pers	O	I-pers.ind	O	I-comp.function	O	Q1990943	_	_
général	I-pers	O	I-pers.ind	O	I-comp.function	O	Q1990943	_	_
de	I-pers	O	I-pers.ind	O	I-comp.function	O	Q1990943	_	_
la	I-pers	O	I-pers.ind	O	I-comp.function	O	Q1990943	_	_
Finlande	I-pers	O	I-pers.ind	O	I-comp.function	B-loc.adm.nat	Q1990943	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
avait	O	O	O	O	O	O	_	_	_
adressé	O	O	O	O	O	O	_	_	EndOfLine
an	O	O	O	O	O	O	_	_	_
tsar	O	O	O	O	O	O	_	_	_
un	O	O	O	O	O	O	_	_	_
rapport	O	O	O	O	O	O	_	_	_
rejai	O	O	O	O	O	O	_	_	_
$	O	O	O	O	O	O	_	_	NoSpaceAfter
£	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
déclaration	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	EndOfLine
la	O	O	O	O	O	O	_	_	_
Diète	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
Finlande	B-loc	O	B-loc.adm.nat	O	O	O	Q33	_	_
concernant	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	_
versement	O	O	O	O	O	O	_	_	EndOfLine
h	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
effectuer	O	O	O	O	O	O	_	_	_
par	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	_
Trésor	O	O	O	O	O	O	_	_	_
finlandais	O	O	O	O	O	O	_	_	_
au	O	O	O	O	O	O	_	_	_
Trésor	O	O	O	O	O	O	_	_	EndOfLine
impérial	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
d	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
un	O	O	O	O	O	O	_	_	_
subside	O	O	O	O	O	O	_	_	_
pour	B-time	O	B-time.date.abs	O	O	O	NIL	_	NoSpaceAfter
.	I-time	O	I-time.date.abs	O	O	O	NIL	_	EndOfSentence
I	I-time	O	I-time.date.abs	O	O	O	NIL	_	_
90	I-time	O	I-time.date.abs	O	O	O	NIL	_	_
Ç	I-time	O	I-time.date.abs	O	O	O	NIL	_	NoSpaceAfter
-	I-time	O	I-time.date.abs	O	O	O	NIL	_	NoSpaceAfter
1907	I-time	O	I-time.date.abs	O	O	O	NIL	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	EndOfLine
destiné	O	O	O	O	O	O	_	_	_
aux	O	O	O	O	O	O	_	_	_
dépenses	O	O	O	O	O	O	_	_	_
militaires	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfSentence
L	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
empereur	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
â	O	O	O	O	O	O	_	_	EndOfLine
écrit	O	O	O	O	O	O	_	_	_
ce	O	O	O	O	O	O	_	_	_
qui	O	O	O	O	O	O	_	_	_
suit	O	O	O	O	O	O	_	_	_
en	O	O	O	O	O	O	_	_	_
marge	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
rapport	O	O	O	O	O	O	_	_	_
:	O	O	O	O	O	O	_	_	EndOfLine
«	O	O	O	O	O	O	_	_	_
Vu	O	O	O	O	O	O	_	_	_
les	O	O	O	O	O	O	_	_	_
considérations	O	O	O	O	O	O	_	_	_
énoncées	O	O	O	O	O	O	_	_	_
dans	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	EndOfLine
déclaration	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
Diète	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
Finlande	B-loc	O	B-loc.adm.nat	O	O	O	Q33	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
en	O	O	O	O	O	O	_	_	EndOfLine
réponse	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
l	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
invite	O	O	O	O	O	O	_	_	_
que	O	O	O	O	O	O	_	_	_
j	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
ai	O	O	O	O	O	O	_	_	_
adressée	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	EndOfLine
Finlande	B-loc	O	B-loc.adm.nat	O	O	O	Q33	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
je	O	O	O	O	O	O	_	_	_
rends	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
Diète	O	O	O	O	O	O	_	_	_
attentive	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
fait	O	O	O	O	O	O	_	_	EndOfLine
que	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	_
droit	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
disposer	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
ressources	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	EndOfLine
l	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
Etat	O	O	O	O	O	O	_	_	_
et	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
fonds	O	O	O	O	O	O	_	_	_
militaires	O	O	O	O	O	O	_	_	_
m	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
appartient	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine
Aussi	O	O	O	O	O	O	_	_	_
j	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
estime	O	O	O	O	O	O	_	_	_
que	O	O	O	O	O	O	_	_	_
l	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
opinion	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
Diète	O	O	O	O	O	O	_	_	_
est	O	O	O	O	O	O	_	_	EndOfLine
incompatible	O	O	O	O	O	O	_	_	_
avec	O	O	O	O	O	O	_	_	_
les	O	O	O	O	O	O	_	_	_
lois	O	O	O	O	O	O	_	_	_
existantes	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine
»	O	O	O	O	O	O	_	_	_
En	O	O	O	O	O	O	_	_	_
conséquence	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
j	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
ordonne	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
Finlande	B-loc	O	B-loc.adm.nat	O	O	O	Q33	_	EndOfLine
de	O	O	O	O	O	O	_	_	_
verser	O	O	O	O	O	O	_	_	_
au	O	O	O	O	O	O	_	_	_
_	O	O	O	O	O	O	_	_	NoSpaceAfter
Tpésor	O	O	O	O	O	O	_	_	_
impôrai	O	O	O	O	O	O	_	_	_
une	O	O	O	O	O	O	_	_	_
somme	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
25	O	O	O	O	O	O	_	_	EndOfLine
millions	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
francs	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
dont	O	O	O	O	O	O	_	_	_
20	O	O	O	O	O	O	_	_	_
_	O	O	O	O	O	O	_	_	NoSpaceAfter
Vg	O	O	O	O	O	O	_	_	_
millions	O	O	O	O	O	O	_	_	EndOfLine
doivent	O	O	O	O	O	O	_	_	_
être	O	O	O	O	O	O	_	_	_
prélevés	O	O	O	O	O	O	_	_	_
sur	O	O	O	O	O	O	_	_	_
les	O	O	O	O	O	O	_	_	_
fonds	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
milice	O	O	O	O	O	O	_	_	EndOfLine
et	O	O	O	O	O	O	_	_	_
4	O	O	O	O	O	O	_	_	_
7	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
millions	O	O	O	O	O	O	_	_	_
sur	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	_
produit	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
impôts	O	O	O	O	O	O	_	_	EndOfLine
temporaires	O	O	O	O	O	O	_	_	_
votés	O	O	O	O	O	O	_	_	_
par	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
Diète	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfSentence
»	O	O	O	O	O	O	_	_	EndOfLine
L	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
empereur	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
écrit	O	O	O	O	O	O	_	_	_
en	O	O	O	O	O	O	_	_	_
outre	O	O	O	O	O	O	_	_	_
ce	O	O	O	O	O	O	_	_	_
qui	O	O	O	O	O	O	_	_	_
suit	O	O	O	O	O	O	_	_	EndOfLine
en	O	O	O	O	O	O	_	_	_
marge	O	O	O	O	O	O	_	_	_
d	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
un	O	O	O	O	O	O	_	_	_
deuxième	O	O	O	O	O	O	_	_	_
rapport	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
qui	O	O	O	O	O	O	_	_	_
lui	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	EndOfLine
été	O	O	O	O	O	O	_	_	_
présenté	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	_
30	O	O	O	O	O	O	_	_	_
janvier	O	O	O	O	O	O	_	_	_
également	O	O	O	O	O	O	_	_	_
par	O	O	O	O	O	O	_	_	_
M	B-pers	O	B-pers.ind	O	B-comp.title	O	Q1990943	_	NoSpaceAfter
.	I-pers	O	I-pers.ind	O	I-comp.title	O	Q1990943	_	EndOfLine
Gerhard	I-pers	O	I-pers.ind	O	B-comp.name	O	Q1990943	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
rapport	O	O	O	O	O	O	_	_	_
relatai	O	O	O	O	O	O	_	_	_
!	O	O	O	O	O	O	_	_	EndOfSentence
à	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
déclaration	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	EndOfLine
la	O	O	O	O	O	O	_	_	_
Diète	O	O	O	O	O	O	_	_	_
concernant	O	O	O	O	O	O	_	_	_
l	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
invitation	O	O	O	O	O	O	_	_	_
faite	O	O	O	O	O	O	_	_	_
par	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	EndOfLine
tsar	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
voter	O	O	O	O	O	O	_	_	_
les	O	O	O	O	O	O	_	_	_
ressources	O	O	O	O	O	O	_	_	_
nécessaires	O	O	O	O	O	O	_	_	_
pour	O	O	O	O	O	O	_	_	EndOfLine
couvrir	O	O	O	O	O	O	_	_	_
les	O	O	O	O	O	O	_	_	_
dépenses	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
cette	O	O	O	O	O	O	_	_	_
année	O	O	O	O	O	O	_	_	_
et	O	O	O	O	O	O	_	_	_
pour	O	O	O	O	O	O	_	_	EndOfLine
lesquelles	O	O	O	O	O	O	_	_	_
les	O	O	O	O	O	O	_	_	_
recettes	O	O	O	O	O	O	_	_	_
ordinaiiies	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
I	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
Etaj	O	O	O	O	O	O	_	_	EndOfLine
sont	O	O	O	O	O	O	_	_	_
insuffisantes	O	O	O	O	O	O	_	_	_
:	O	O	O	O	O	O	_	_	EndOfLine
«	O	O	O	O	O	O	_	_	_
Jordonne	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
percevoir	O	O	O	O	O	O	_	_	_
leô	O	O	O	O	O	O	_	_	_
impôts	O	O	O	O	O	O	_	_	EndOfLine
temporaires	O	O	O	O	O	O	_	_	_
votés	O	O	O	O	O	O	_	_	_
par	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
Diète	O	O	O	O	O	O	_	_	_
et	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
les	O	O	O	O	O	O	_	_	_
utiliser	O	O	O	O	O	O	_	_	EndOfLine
comme	O	O	O	O	O	O	_	_	_
auparavant	O	O	O	O	O	O	_	_	_
sans	O	O	O	O	O	O	_	_	_
les	O	O	O	O	O	O	_	_	_
confondre	O	O	O	O	O	O	_	_	_
avec	O	O	O	O	O	O	_	_	EndOfLine
les	O	O	O	O	O	O	_	_	_
fonds	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
l	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
Etat	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
avec	O	O	O	O	O	O	_	_	_
ceux	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
*	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	EndOfLine
milice	O	O	O	O	O	O	_	_	_
et	O	O	O	O	O	O	_	_	_
lea	O	O	O	O	O	O	_	_	_
autres	O	O	O	O	O	O	_	_	_
fonds	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
gouvernement	O	O	O	O	O	O	_	_	EndOfLine
Je	O	O	O	O	O	O	_	_	_
déclare	O	O	O	O	O	O	_	_	_
une	O	O	O	O	O	O	_	_	_
fois	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
plua	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
Diète	O	O	O	O	O	O	_	_	_
que	O	O	O	O	O	O	_	_	EndOfLine
le	O	O	O	O	O	O	_	_	_
droit	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
disposer	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
ces	O	O	O	O	O	O	_	_	_
fonds	O	O	O	O	O	O	_	_	_
m	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
appartient	O	O	O	O	O	O	_	_	EndOfLine
exclusivement	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
»	O	O	O	O	O	O	_	_	EndOfLine
On	O	O	O	O	O	O	_	_	_
considère	O	O	O	O	O	O	_	_	_
leis	O	O	O	O	O	O	_	_	_
dernières	O	O	O	O	O	O	_	_	_
décisionis	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
*	O	O	O	O	O	O	_	_	EndOfLine
périales	O	O	O	O	O	O	_	_	_
concernant	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
Finlande	B-loc	O	B-loc.adm.nat	O	O	O	Q33	_	_
comme	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	EndOfLine
point	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
départ	O	O	O	O	O	O	_	_	_
d	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
une	O	O	O	O	O	O	_	_	_
nouvelle	O	O	O	O	O	O	_	_	_
politique	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	EndOfLine
l	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
égard	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
grand	O	O	O	O	O	O	_	_	NoSpaceAfter
-	O	O	O	O	O	O	_	_	NoSpaceAfter
duché	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfSentence
L	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
envoi	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
cosaques	O	O	O	O	O	O	_	_	EndOfLine
est	O	O	O	O	O	O	_	_	_
évidemment	O	O	O	O	O	O	_	_	_
une	O	O	O	O	O	O	_	_	_
précaution	O	O	O	O	O	O	_	_	_
prise	O	O	O	O	O	O	_	_	_
en	O	O	O	O	O	O	_	_	_
vue	O	O	O	O	O	O	_	_	EndOfLine
de	O	O	O	O	O	O	_	_	_
réprimer	O	O	O	O	O	O	_	_	_
un	O	O	O	O	O	O	_	_	_
soulèvement	O	O	O	O	O	O	_	_	_
possible	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine|EndOfSentence
La	O	O	O	O	O	O	_	_	_
Diète	O	O	O	O	O	O	_	_	_
se	O	O	O	O	O	O	_	_	_
réunira	O	O	O	O	O	O	_	_	_
lundi	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
_	B-loc	O	B-loc.adm.town	O	O	O	Q1757	_	NoSpaceAfter
Helsingfors	I-loc	O	I-loc.adm.town	O	O	O	Q1757	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine|EndOfSentence
On	O	O	O	O	O	O	_	_	_
assure	O	O	O	O	O	O	_	_	_
que	O	O	O	O	O	O	_	_	_
plusieurs	O	O	O	O	O	O	_	_	_
centaines	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
mille	O	O	O	O	O	O	_	_	EndOfLine
roubles	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
munitions	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
armes	O	O	O	O	O	O	_	_	_
voire	O	O	O	O	O	O	_	_	_
même	O	O	O	O	O	O	_	_	EndOfLine
des	O	O	O	O	O	O	_	_	_
mitrailleuses	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
sont	O	O	O	O	O	O	_	_	_
arrivés	O	O	O	O	O	O	_	_	_
en	O	O	O	O	O	O	_	_	_
Finlande	B-loc	O	B-loc.adm.nat	O	O	O	Q33	_	EndOfLine
de	O	O	O	O	O	O	_	_	_
l	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
étranger	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine|EndOfSentence

# hipe2022:document_id = IMP-1918-01-17-a-i0017
# hipe2022:date = 1918-01-17
# hipe2022:language = fr
# hipe2022:document_type = newspaper
# hipe2022:dataset = hipe2020
# hipe2022:original_source = v1.4.1/fr/HIPE-data-v1.4.1-train-fr.tsv
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-COARSE-METO NE-FINE-LIT NE-FINE-METO NE-FINE-COMP NE-NESTED NEL-LIT NEL-METO MISC
# hipe2020:doi = https://zenodo.org/record/6046853
# hipe2020:version = v1.4
# hipe2020:original_license = CC-BY-NC-SA 4.0
# hipe2020:publication_title = IMP
Chronique	O	O	O	O	O	O	_	_	_
suisse	O	O	O	O	O	O	_	_	EndOfLine
La	O	O	O	O	O	O	_	_	_
