TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
1	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
Bravo	O	_	O	_	_	O	_	_	_
donc	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
nos	O	_	O	_	_	O	_	_	_
jeunes	O	_	O	_	_	O	_	_	_
qui	O	_	O	_	_	O	_	_	_
nous	O	_	O	_	_	O	_	_	_
laissent	O	_	O	_	_	O	_	_	_
entrevoir	O	_	O	_	_	O	_	_	_
une	O	_	O	_	_	O	_	_	_
relève	O	_	O	_	_	O	_	_	_
dont	O	_	O	_	_	O	_	_	_
notre	O	_	O	_	_	O	_	_	_
équipe	O	_	O	_	_	O	_	_	_
A	O	_	O	_	_	O	_	_	_
commence	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
avair	O	_	O	_	_	O	_	_	_
sérieusement	O	_	O	_	_	O	_	_	_
besoin	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
Première	O	_	O	_	_	O	_	_	_
sortie	O	_	O	_	_	O	_	_	_
officielle	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
Genève	O	_	O	_	_	O	_	_	_
H	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
C	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
En	O	_	O	_	_	O	_	_	_
lever	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
rdeau	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
match	O	_	O	_	_	O	_	_	_
Servette	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
Sierre	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
c	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
est	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
à	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
dire	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
18	O	_	O	_	_	O	_	_	_
h	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
45	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
Genève	O	_	O	_	_	O	_	_	_
disputera	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
première	O	_	O	_	_	O	_	_	_
rencontre	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
championnat	O	_	O	_	_	O	_	_	_
contre	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
forte	O	_	O	_	_	O	_	_	_
équipe	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
Gstaad	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
Ce	O	_	O	_	_	O	_	_	_
sera	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
début	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
matchs	O	_	O	_	_	O	_	_	_
couplés	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
Genève	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
qui	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
sérieuses	O	_	O	_	_	O	_	_	_
prétentions	O	_	O	_	_	O	_	_	_
pour	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
victoire	O	_	O	_	_	O	_	_	_
dans	O	_	O	_	_	O	_	_	_
son	O	_	O	_	_	O	_	_	_
groupe	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
se	O	_	O	_	_	O	_	_	_
doit	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
remporter	O	_	O	_	_	O	_	_	_
cette	O	_	O	_	_	O	_	_	_
partie	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
Sa	O	_	O	_	_	O	_	_	_
jeune	O	_	O	_	_	O	_	_	_
équipe	O	_	O	_	_	O	_	_	_
est	O	_	O	_	_	O	_	_	_
actuellement	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	_
bonne	O	_	O	_	_	O	_	_	_
condition	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
devrait	O	_	O	_	_	O	_	_	_
entamer	O	_	O	_	_	O	_	_	_
sasaison	O	_	O	_	_	O	_	_	_
par	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
acquisition	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
deux	O	_	O	_	_	O	_	_	_
points	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
Ch	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
L	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
|	O	_	O	_	_	O	_	_	_
VOLLEY	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
BALL	O	_	O	_	_	O	_	_	_
Championnat	O	_	O	_	_	O	_	_	_
genevois	O	_	O	_	_	O	_	_	_
femin	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
n	O	_	O	_	_	O	_	_	_
Le	O	_	O	_	_	O	_	_	_
championnat	O	_	O	_	_	O	_	_	_
genevois	O	_	O	_	_	O	_	_	_
féminin	O	_	O	_	_	O	_	_	_
se	O	_	O	_	_	O	_	_	_
poursuit	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
lundi	O	_	O	_	_	O	_	_	_
soir	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
samedi	O	_	O	_	_	O	_	_	_
après	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
midi	O	_	O	_	_	O	_	_	_
au	O	_	O	_	_	O	_	_	_
Pavillprt	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
sports	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
Voici	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
derniers	O	_	O	_	_	O	_	_	_
résultats	O	_	O	_	_	O	_	_	_
enregistrés	O	_	O	_	_	O	_	_	_
:	O	_	O	_	_	O	_	_	_
1	O	_	O	_	_	O	_	_	_
Servette	O	_	O	_	_	O	_	_	_
H	O	_	O	_	_	O	_	_	_
bat	O	_	O	_	_	O	_	_	_
Star	O	_	O	_	_	O	_	_	_
II	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
3	O	_	O	_	_	O	_	_	_
sets	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
0	O	_	O	_	_	O	_	_	_
;	O	_	O	_	_	O	_	_	_
Servette	O	_	O	_	_	O	_	_	_
I	O	_	O	_	_	O	_	_	_
bat	O	_	O	_	_	O	_	_	_
Servette	O	_	O	_	_	O	_	_	_
II	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
3	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
0	O	_	O	_	_	O	_	_	_
;	O	_	O	_	_	O	_	_	_
Genève	O	_	O	_	_	O	_	_	_
VB	O	_	O	_	_	O	_	_	_
bat	O	_	O	_	_	O	_	_	_
Servette	O	_	O	_	_	O	_	_	_
III	O	_	O	_	_	O	_	_	_
;	O	_	O	_	_	O	_	_	_
3	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
1	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
Star	O	_	O	_	_	O	_	_	_
I	O	_	O	_	_	O	_	_	_
bat	O	_	O	_	_	O	_	_	_
Servette	O	_	O	_	_	O	_	_	_
II	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
3	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
1	O	_	O	_	_	O	_	_	_
;	O	_	O	_	_	O	_	_	_
Star	O	_	O	_	_	O	_	_	_
I	O	_	O	_	_	O	_	_	_
bat	O	_	O	_	_	O	_	_	_
Genève	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
3	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
1	O	_	O	_	_	O	_	_	_
;	O	_	O	_	_	O	_	_	_
Servette	O	_	O	_	_	O	_	_	_
III	O	_	O	_	_	O	_	_	_
bat	O	_	O	_	_	O	_	_	_
Star	O	_	O	_	_	O	_	_	_
II	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
3	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
0	O	_	O	_	_	O	_	_	_
;	O	_	O	_	_	O	_	_	_
Servette	O	_	O	_	_	O	_	_	_
III	O	_	O	_	_	O	_	_	_
bat	O	_	O	_	_	O	_	_	_
Servette	O	_	O	_	_	O	_	_	_
II	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
3	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
2	O	_	O	_	_	O	_	_	_
;	O	_	O	_	_	O	_	_	_
'	O	_	O	_	_	O	_	_	NoSpaceAfter
Servette	O	_	O	_	_	O	_	_	_
I	O	_	O	_	_	O	_	_	_
bat	O	_	O	_	_	O	_	_	_
Genève	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
3	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
2	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
Le	O	_	O	_	_	O	_	_	_
classement	O	_	O	_	_	O	_	_	_
n	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
est	O	_	O	_	_	O	_	_	_
guère	O	_	O	_	_	O	_	_	_
significatif	O	_	O	_	_	O	_	_	_
actuellement	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
équipes	O	_	O	_	_	O	_	_	_
ayant	O	_	O	_	_	O	_	_	_
disputé	O	_	O	_	_	O	_	_	_
un	O	_	O	_	_	O	_	_	_
nombre	O	_	O	_	_	O	_	_	_
différent	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
matches	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
Avec	O	_	O	_	_	O	_	_	_
deux	O	_	O	_	_	O	_	_	_
victoires	O	_	O	_	_	O	_	_	_
pour	O	_	O	_	_	O	_	_	_
leurs	O	_	O	_	_	O	_	_	_
deux	O	_	O	_	_	O	_	_	_
premières	O	_	O	_	_	O	_	_	_
rencontres	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
Servette	O	_	O	_	_	O	_	_	_
I	O	_	O	_	_	O	_	_	_
ë	O	_	O	_	_	O	_	_	_
\	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
Star	O	_	O	_	_	O	_	_	_
I	O	_	O	_	_	O	_	_	_
sont	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
mieux	O	_	O	_	_	O	_	_	_
placés	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
mais	O	_	O	_	_	O	_	_	_
c	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
est	O	_	O	_	_	O	_	_	_
Servettq	O	_	O	_	_	O	_	_	_
ni	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
3	O	_	O	_	_	O	_	_	_
matches	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
S	O	_	O	_	_	O	_	_	_
ipoints	O	_	O	_	_	O	_	_	NoSpaceAfter
)	O	_	O	_	_	O	_	_	_
qui	O	_	O	_	_	O	_	_	_
vient	O	_	O	_	_	O	_	_	_
provisoirement	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	_
tête	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
devant	O	_	O	_	_	O	_	_	_
Servette	O	_	O	_	_	O	_	_	_
H	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
4	O	_	O	_	_	O	_	_	_
/	O	_	O	_	_	O	_	_	_
5	O	_	O	_	_	O	_	_	NoSpaceAfter
)	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
SKI	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
Innovation	O	_	O	_	_	O	_	_	_
au	O	_	O	_	_	O	_	_	_
Hahnenkamm	O	_	O	_	_	O	_	_	_
Les	O	_	O	_	_	O	_	_	_
organisateurs	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
23	O	_	O	_	_	O	_	_	_
mes	O	_	O	_	_	O	_	_	_
courses	O	_	O	_	_	O	_	_	_
alpines	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
«	O	_	O	_	_	O	_	_	_
Hahnenkamm	O	_	O	_	_	O	_	_	_
.	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
qui	O	_	O	_	_	O	_	_	_
se	O	_	O	_	_	O	_	_	_
disputeront	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
20	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
2	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	_
janvier	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
Kitzbuhel	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
Tyrol	O	_	O	_	_	O	_	_	NoSpaceAfter
)	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
précisent	O	_	O	_	_	O	_	_	_
que	O	_	O	_	_	O	_	_	_
cette	O	_	O	_	_	O	_	_	_
année	O	_	O	_	_	O	_	_	_
ces	O	_	O	_	_	O	_	_	_
épreuves	O	_	O	_	_	O	_	_	_
—	O	_	O	_	_	O	_	_	_
désormais	O	_	O	_	_	O	_	_	_
exclusivement	O	_	O	_	_	O	_	_	_
masculines	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
—•	O	_	O	_	_	O	_	_	_
seront	O	_	O	_	_	O	_	_	_
sanctionnées	O	_	O	_	_	O	_	_	_
par	O	_	O	_	_	O	_	_	_
un	O	_	O	_	_	O	_	_	_
combiné	O	_	O	_	_	O	_	_	_
deux	O	_	O	_	_	O	_	_	_
épreuves	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
non	O	_	O	_	_	O	_	_	_
par	O	_	O	_	_	O	_	_	_
un	O	_	O	_	_	O	_	_	_
combiné	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
alpin	O	_	O	_	_	O	_	_	_
comme	O	_	O	_	_	O	_	_	_
jusqu	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
ici	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
Autrement	O	_	O	_	_	O	_	_	_
dit	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
le	O	_	O	_	_	O	_	_	_
classement	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
descente	O	_	O	_	_	O	_	_	_
ne	O	_	O	_	_	O	_	_	_
sera	O	_	O	_	_	O	_	_	_
pas	O	_	O	_	_	O	_	_	_
éliminatoire	O	_	O	_	_	O	_	_	_
pour	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
participation	O	_	O	_	_	O	_	_	_
au	O	_	O	_	_	O	_	_	_
slalom	O	_	O	_	_	O	_	_	_
spécial	O	_	O	_	_	O	_	_	_
qui	O	_	O	_	_	O	_	_	_
donnera	O	_	O	_	_	O	_	_	_
lieu	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
un	O	_	O	_	_	O	_	_	_
tirageau	O	_	O	_	_	O	_	_	_
sort	O	_	O	_	_	O	_	_	_
séparé	O	_	O	_	_	O	_	_	_
pour	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
places	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
départ	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
Le	O	_	O	_	_	O	_	_	_
Ski	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
Club	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
Kitzbuhel	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
qui	O	_	O	_	_	O	_	_	_
avait	O	_	O	_	_	O	_	_	_
farouchement	O	_	O	_	_	O	_	_	_
défendu	O	_	O	_	_	O	_	_	_
ces	O	_	O	_	_	O	_	_	_
dernières	O	_	O	_	_	O	_	_	_
années	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
principe	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
combiné	O	_	O	_	_	O	_	_	_
alpin	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
semble	O	_	O	_	_	O	_	_	_
donc	O	_	O	_	_	O	_	_	_
vouloir	O	_	O	_	_	O	_	_	_
s	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
aligner	O	_	O	_	_	O	_	_	_
sur	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
tendance	O	_	O	_	_	O	_	_	_
actuelle	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
marquer	O	_	O	_	_	O	_	_	_
davantage	O	_	O	_	_	O	_	_	_
une	O	_	O	_	_	O	_	_	_
séparation	O	_	O	_	_	O	_	_	_
entre	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
résultats	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
différentes	O	_	O	_	_	O	_	_	_
disciplines	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
tendance	O	_	O	_	_	O	_	_	_
qui	O	_	O	_	_	O	_	_	_
est	O	_	O	_	_	O	_	_	_
aussi	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	_
faveur	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
«	O	_	O	_	_	O	_	_	_
slalomeurs	O	_	O	_	_	O	_	_	_
>	O	_	O	_	_	O	_	_	_
purs	O	_	O	_	_	O	_	_	_
qui	O	_	O	_	_	O	_	_	_
éprouvaient	O	_	O	_	_	O	_	_	_
parfois	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	_
descente	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
difficultés	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
sa	O	_	O	_	_	O	_	_	_
qualifier	O	_	O	_	_	O	_	_	_
pour	O	_	O	_	_	O	_	_	_
leur	O	_	O	_	_	O	_	_	_
spécialité	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
;	O	_	O	_	_	O	_	_	_
A	O	_	O	_	_	O	_	_	_
noter	O	_	O	_	_	O	_	_	_
également	O	_	O	_	_	O	_	_	_
que	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
organisateurs	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
Kitzhiibel	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
qui	O	_	O	_	_	O	_	_	_
incluaient	O	_	O	_	_	O	_	_	_
un	O	_	O	_	_	O	_	_	_
slalom	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
géant	O	_	O	_	_	O	_	_	_
dans	O	_	O	_	_	O	_	_	_
leurs	O	_	O	_	_	O	_	_	_
compétitions	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
années	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
championnat	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
monde	O	_	O	_	_	O	_	_	_
ou	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
Jeux	O	_	O	_	_	O	_	_	_
olympiques	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
ont	O	_	O	_	_	O	_	_	_
renoncé	O	_	O	_	_	O	_	_	_
cet	O	_	O	_	_	O	_	_	_
hiver	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
cette	O	_	O	_	_	O	_	_	_
discipline	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
Les	O	_	O	_	_	O	_	_	_
skieuses	O	_	O	_	_	O	_	_	_
seront	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	_
compétition	O	_	O	_	_	O	_	_	_
quelque	O	_	O	_	_	O	_	_	_
?	O	_	O	_	_	O	_	_	_
jours	O	_	O	_	_	O	_	_	_
plus	O	_	O	_	_	O	_	_	_
tôt	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
Badgastein	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
TENNIS	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
—	O	_	O	_	_	O	_	_	_
Quarts	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
finale	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
championnats	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
Ouest	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
Australie	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
Perth	O	_	O	_	_	O	_	_	_
:	O	_	O	_	_	O	_	_	_
Neale	O	_	O	_	_	O	_	_	_
Fraser	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
Aust	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter
)	O	_	O	_	_	O	_	_	_
bat	O	_	O	_	_	O	_	_	_
J	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Newcombe	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
Aust	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter
)	O	_	O	_	_	O	_	_	_
:	O	_	O	_	_	O	_	_	_
6	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
2	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
6	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
2	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
Mukerjea	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
Inde	O	_	O	_	_	O	_	_	NoSpaceAfter
)	O	_	O	_	_	O	_	_	_
bat	O	_	O	_	_	O	_	_	_
Vf	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
Bungert	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
AU	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter
)	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
6	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
3	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
6	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
2	O	_	O	_	_	O	_	_	_
;	O	_	O	_	_	O	_	_	_
R	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Emerson	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
Aust	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter
)	O	_	O	_	_	O	_	_	_
bat	O	_	O	_	_	O	_	_	_
