TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
il	O	_	O	_	_	O	_	_	_
s	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
est	O	_	O	_	_	O	_	_	_
acquise	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Et	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
ail¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
leurs	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
jamais	O	_	O	_	_	O	_	_	_
son	O	_	O	_	_	O	_	_	_
bon	O	_	O	_	_	O	_	_	_
ami	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
démo¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
crate	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
?	O	_	O	_	_	O	_	_	NoSpaceAfter
)	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
Maison	B-LOC	_	O	_	_	O	Q35525	_	NoSpaceAfter
-	I-LOC	_	O	_	_	O	Q35525	_	NoSpaceAfter
Blanche	I-LOC	_	O	_	_	O	Q35525	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
n	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
ac¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
cepterait	O	_	O	_	_	O	_	_	_
qu	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
on	O	_	O	_	_	O	_	_	_
imposât	O	_	O	_	_	O	_	_	_
silence	O	_	O	_	_	O	_	_	_
å	O	_	O	_	_	O	_	_	_
cette	O	_	O	_	_	O	_	_	NoSpaceAfter
belle	O	_	O	_	_	O	_	_	_
voix	O	_	O	_	_	O	_	_	_
chaude	O	_	O	_	_	O	_	_	_
qui	O	_	O	_	_	O	_	_	_
si	O	_	O	_	_	O	_	_	_
fréquement	O	_	O	_	_	O	_	_	NoSpaceAfter
chante	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
louanges	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
président	O	_	O	_	_	O	_	_	_
!	O	_	O	_	_	O	_	_	NoSpaceAfter
Le	O	_	O	_	_	O	_	_	_
succès	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
Père	B-PER	_	O	_	_	O	Q181249	_	_
Coughlin	I-PER	_	O	_	_	O	Q181249	_	_
est	O	_	O	_	_	O	_	_	_
un	O	_	O	_	_	O	_	_	NoSpaceAfter
des	O	_	O	_	_	O	_	_	_
rares	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
mentionner	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	_
cette	O	_	O	_	_	O	_	_	_
pério¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
de	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
crise	O	_	O	_	_	O	_	_	_
où	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
plus	O	_	O	_	_	O	_	_	_
gros	O	_	O	_	_	O	_	_	_
manitous	O	_	O	_	_	O	_	_	NoSpaceAfter
de	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
industrie	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
finance	O	_	O	_	_	O	_	_	_
voient	O	_	O	_	_	O	_	_	_
leur	O	_	O	_	_	O	_	_	NoSpaceAfter
gloire	O	_	O	_	_	O	_	_	_
tomber	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	_
poussière	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Aujourd	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
hui	O	_	O	_	_	O	_	_	NoSpaceAfter
il	O	_	O	_	_	O	_	_	_
apparait	O	_	O	_	_	O	_	_	_
aux	O	_	O	_	_	O	_	_	_
Etats	B-LOC	_	O	_	_	O	Q30	_	NoSpaceAfter
-	I-LOC	_	O	_	_	O	Q30	_	NoSpaceAfter
Unis	I-LOC	_	O	_	_	O	Q30	_	_
comme	O	_	O	_	_	O	_	_	_
un	O	_	O	_	_	O	_	_	NoSpaceAfter
pouvoir	O	_	O	_	_	O	_	_	_
public	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Il	O	_	O	_	_	O	_	_	_
fut	O	_	O	_	_	O	_	_	_
même	O	_	O	_	_	O	_	_	_
sérieuse¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
ment	O	_	O	_	_	O	_	_	_
question	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
envoyer	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
Con¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
férence	O	_	O	_	_	O	_	_	_
Economique	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
Londres	B-LOC	_	O	_	_	O	Q84	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
L	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
église	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
Royal	B-LOC	_	O	_	_	O	Q529165	_	_
Oak	I-LOC	_	O	_	_	O	Q529165	_	_
a	O	_	O	_	_	O	_	_	_
3	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter
000	O	_	O	_	_	O	_	_	_
places	O	_	O	_	_	O	_	_	NoSpaceAfter
(	O	_	O	_	_	O	_	_	_
seulement	O	_	O	_	_	O	_	_	_
»	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
mais	O	_	O	_	_	O	_	_	_
30	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter
000	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter
000	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
auditeurs	O	_	O	_	_	O	_	_	NoSpaceAfter
écoutent	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
sermons	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
prêtre	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
affaires	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
jours	O	_	O	_	_	O	_	_	_
après	O	_	O	_	_	O	_	_	_
un	O	_	O	_	_	O	_	_	_
sermon	O	_	O	_	_	O	_	_	_
particulièrement	O	_	O	_	_	O	_	_	NoSpaceAfter
virulent	O	_	O	_	_	O	_	_	_
:	O	_	O	_	_	O	_	_	_
une	O	_	O	_	_	O	_	_	_
bombe	O	_	O	_	_	O	_	_	_
éclata	O	_	O	_	_	O	_	_	_
dans	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	NoSpaceAfter
cave	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
villa	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
prêtre	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
détruisant	O	_	O	_	_	O	_	_	NoSpaceAfter
une	O	_	O	_	_	O	_	_	_
pile	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
boîtes	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
conserve	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
pro	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
jetant	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
Père	O	_	O	_	_	O	_	_	_
hors	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
son	O	_	O	_	_	O	_	_	_
lit	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Depuis	O	_	O	_	_	O	_	_	NoSpaceAfter
lors	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
cure	O	_	O	_	_	O	_	_	_
est	O	_	O	_	_	O	_	_	_
sous	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
surveillance	O	_	O	_	_	O	_	_	NoSpaceAfter
constainte	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
un	O	_	O	_	_	O	_	_	_
gardien	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
paix	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	NoSpaceAfter
le	O	_	O	_	_	O	_	_	_
curé	O	_	O	_	_	O	_	_	_
continue	O	_	O	_	_	O	_	_	_
ses	O	_	O	_	_	O	_	_	_
attaques	O	_	O	_	_	O	_	_	_
person	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
nelles	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Or	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
plus	O	_	O	_	_	O	_	_	_
il	O	_	O	_	_	O	_	_	_
accuse	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
individus	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
plus	O	_	O	_	_	O	_	_	_
il	O	_	O	_	_	O	_	_	_
reçoit	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
argent	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
cela	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
non	O	_	O	_	_	O	_	_	NoSpaceAfter
seulement	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
catholiques	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
mais	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
do	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
nateurs	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
toutes	O	_	O	_	_	O	_	_	_
religions	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
car	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
gros	O	_	O	_	_	O	_	_	NoSpaceAfter
messieurs	O	_	O	_	_	O	_	_	_
sont	O	_	O	_	_	O	_	_	_
trop	O	_	O	_	_	O	_	_	_
heureux	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
voir	O	_	O	_	_	O	_	_	NoSpaceAfter
exécuter	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
concurrents	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
Père	B-PER	_	O	_	_	O	Q181249	_	NoSpaceAfter
Coughlln	B-PER	_	O	_	_	O	Q181249	_	_
est	O	_	O	_	_	O	_	_	_
un	O	_	O	_	_	O	_	_	_
excellent	O	_	O	_	_	O	_	_	_
instrument	O	_	O	_	_	O	_	_	NoSpaceAfter
pour	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
propagande	O	_	O	_	_	O	_	_	_
bourgeoise	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Une	O	_	O	_	_	O	_	_	NoSpaceAfter
congrégation	O	_	O	_	_	O	_	_	_
luthérienne	O	_	O	_	_	O	_	_	_
organise	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	NoSpaceAfter
réunions	O	_	O	_	_	O	_	_	_
dominicales	O	_	O	_	_	O	_	_	_
pour	O	_	O	_	_	O	_	_	_
écouter	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	NoSpaceAfter
haut	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
parleur	O	_	O	_	_	O	_	_	_
transmettre	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
sermon	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	NoSpaceAfter
maître	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
chanteur	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
qui	O	_	O	_	_	O	_	_	_
elle	O	_	O	_	_	O	_	_	_
envoie	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	NoSpaceAfter
revenu	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
ses	O	_	O	_	_	O	_	_	_
collectes	O	_	O	_	_	O	_	_	_
hebdomadai	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
res	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
les	O	_	O	_	_	O	_	_	_
sculptures	O	_	O	_	_	O	_	_	_
sont	O	_	O	_	_	O	_	_	_
éclipsées	O	_	O	_	_	O	_	_	_
par	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
énor	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
me	O	_	O	_	_	O	_	_	_
Christ	B-PER	_	O	_	_	O	Q302	_	_
en	O	_	O	_	_	O	_	_	_
Croix	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
façade	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
vio	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
lemment	O	_	O	_	_	O	_	_	_
illuminé	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
nuit	O	_	O	_	_	O	_	_	_
par	O	_	O	_	_	O	_	_	_
une	O	_	O	_	_	O	_	_	_
bat	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
terie	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
projecteurs	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
Son	O	_	O	_	_	O	_	_	_
succès	O	_	O	_	_	O	_	_	_
est	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	_
grande	O	_	O	_	_	O	_	_	_
partie	O	_	O	_	_	O	_	_	_
un	O	_	O	_	_	O	_	_	NoSpaceAfter
succès	O	_	O	_	_	O	_	_	_
personnel	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Mais	O	_	O	_	_	O	_	_	_
il	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
une	O	_	O	_	_	O	_	_	_
plus	O	_	O	_	_	O	_	_	NoSpaceAfter
grande	O	_	O	_	_	O	_	_	_
signification	O	_	O	_	_	O	_	_	_
:	O	_	O	_	_	O	_	_	_
il	O	_	O	_	_	O	_	_	_
montre	O	_	O	_	_	O	_	_	_
ee	O	_	O	_	_	O	_	_	NoSpaceAfter
qu	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
un	O	_	O	_	_	O	_	_	_
prêtre	O	_	O	_	_	O	_	_	_
catholique	O	_	O	_	_	O	_	_	_
peut	O	_	O	_	_	O	_	_	_
faire	O	_	O	_	_	O	_	_	_
avec	O	_	O	_	_	O	_	_	NoSpaceAfter
les	O	_	O	_	_	O	_	_	_
Instruments	O	_	O	_	_	O	_	_	_
modernes	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
propa	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
De	O	_	O	_	_	O	_	_	_
tous	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
coins	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
Amérique	B-LOC	_	O	_	_	O	Q30	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	NoSpaceAfter
visiteurs	O	_	O	_	_	O	_	_	_
viennent	O	_	O	_	_	O	_	_	_
voir	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
nouvelle	O	_	O	_	_	O	_	_	NoSpaceAfter
église	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
qui	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
bien	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
points	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
vue	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
représente	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
une	O	_	O	_	_	O	_	_	_
façon	O	_	O	_	_	O	_	_	_
palpable	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
œu	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
vre	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
«	O	_	O	_	_	O	_	_	_
prêtre	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
Radio	O	_	O	_	_	O	_	_	_
»	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
André	B-PER	_	O	_	_	O	NIL	_	_
et	O	_	O	_	_	O	_	_	_
Suzanne	B-PER	_	O	_	_	O	NIL	_	_
CHENKEVIERE	I-PER	_	O	_	_	O	NIL	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
Mais	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
église	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
Royal	B-LOC	_	O	_	_	O	Q529165	_	_
Oak	I-LOC	_	O	_	_	O	Q529165	_	_
est	O	_	O	_	_	O	_	_	_
appe	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
lée	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
un	O	_	O	_	_	O	_	_	_
avenir	O	_	O	_	_	O	_	_	_
plus	O	_	O	_	_	O	_	_	_
brillant	O	_	O	_	_	O	_	_	_
encore	O	_	O	_	_	O	_	_	_
;	O	_	O	_	_	O	_	_	NoSpaceAfter
elle	O	_	O	_	_	O	_	_	_
aura	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
nouvelle	O	_	O	_	_	O	_	_	_
dépendances	O	_	O	_	_	O	_	_	_
dont	O	_	O	_	_	O	_	_	NoSpaceAfter
les	O	_	O	_	_	O	_	_	_
plans	O	_	O	_	_	O	_	_	_
doivent	O	_	O	_	_	O	_	_	_
être	O	_	O	_	_	O	_	_	_
exécutés	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	_
oc	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
tobre	O	_	O	_	_	O	_	_	_
1934	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
pour	O	_	O	_	_	O	_	_	_
lesquelles	O	_	O	_	_	O	_	_	_
on	O	_	O	_	_	O	_	_	_
dé	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
pensera	O	_	O	_	_	O	_	_	_
encore	O	_	O	_	_	O	_	_	_
un	O	_	O	_	_	O	_	_	_
million	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
dollars	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
{ce	O	_	O	_	_	O	_	_	_
qui	O	_	O	_	_	O	_	_	_
sera	O	_	O	_	_	O	_	_	_
certainement	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
une	O	_	O	_	_	O	_	_	_
grand	O	_	O	_	_	O	_	_	NoSpaceAfter
reconfort	O	_	O	_	_	O	_	_	_
pour	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
chômeurs	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
ré	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
gion	O	_	O	_	_	O	_	_	_
!	O	_	O	_	_	O	_	_	_
)	O	_	O	_	_	O	_	_	NoSpaceAfter
L	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
église	B-LOC	_	O	_	_	O	NIL	_	_
Sainte	I-LOC	_	O	_	_	O	NIL	_	NoSpaceAfter
-	I-LOC	_	O	_	_	O	NIL	_	NoSpaceAfter
Thérèse	I-LOC	_	O	_	_	O	NIL	_	_
de	I-LOC	_	O	_	_	O	NIL	_	_
la	I-LOC	_	O	_	_	O	NIL	_	_
Petite	I-LOC	_	O	_	_	O	NIL	_	NoSpaceAfter
Fleur	I-LOC	_	O	_	_	O	NIL	_	_
est	O	_	O	_	_	O	_	_	_
une	O	_	O	_	_	O	_	_	_
véritable	O	_	O	_	_	O	_	_	_
usine	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
De	O	_	O	_	_	O	_	_	_
!	O	_	O	_	_	O	_	_	NoSpaceAfter
a	O	_	O	_	_	O	_	_	NoSpaceAfter
cave	O	_	O	_	_	O	_	_	_
au	O	_	O	_	_	O	_	_	_
grenier	O	_	O	_	_	O	_	_	_
elle	O	_	O	_	_	O	_	_	_
bout	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
activité	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
Les	O	_	O	_	_	O	_	_	_
sous	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
sols	O	_	O	_	_	O	_	_	_
contiennent	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
bureaux	O	_	O	_	_	O	_	_	NoSpaceAfter
de	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
organisation	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Cent	O	_	O	_	_	O	_	_	_
cinquante	O	_	O	_	_	O	_	_	_
dac	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
tylographes	O	_	O	_	_	O	_	_	_
sont	O	_	O	_	_	O	_	_	_
employées	O	_	O	_	_	O	_	_	_
au	O	_	O	_	_	O	_	_	_
service	O	_	O	_	_	O	_	_	NoSpaceAfter
de	O	_	O	_	_	O	_	_	_
correspondance	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
Père	B-PER	_	O	_	_	O	Q181249	_	_
Coughlin	I-PER	_	O	_	_	O	Q181249	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
qui	O	_	O	_	_	O	_	_	_
reçoit	O	_	O	_	_	O	_	_	_
quatre	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
vingt	O	_	O	_	_	O	_	_	_
mille	O	_	O	_	_	O	_	_	_
lettres	O	_	O	_	_	O	_	_	_
par	O	_	O	_	_	O	_	_	NoSpaceAfter
semaine	O	_	O	_	_	O	_	_	NoSpaceAfter
